PersonId,MetricDate,Copilot Chat (work) in Word prompts submitted,Copilot Chat (work) in PowerPoint prompts submitted,Copilot Chat (work) in Excel prompts submitted,Copilot Chat (web) in Word prompts submitted,Copilot Chat (web) in PowerPoint prompts submitted,Copilot Chat (web) in Excel prompts submitted,Meetings recapped by Copilot,Meeting hours recapped by Copilot,Copilot Chat (Web) prompts submitted in Outlook,Copilot Chat (Web) prompts submitted in Teams,Copilot Enabled User,Copilot Teams Enabled User,Copilot Productivity Apps Enabled User,Copilot Chat Enabled User,Days of active Copilot usage in Word,Days of active Copilot usage in Teams,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Outlook,Days of active Copilot usage in OneNote,Days of active Copilot usage in Loop,Days of active Copilot usage in Excel,Days of active Copilot chat (work) usage,Days of active Copilot Chat (web) usage,Copilot enabled days for Teams,Copilot enabled days for Productivity App,Copilot enabled days for Power Platform connectors,Copilot enabled days for Intelligent Search,Copilot Chat (work) prompts submitted in Teams,Copilot Chat (work) prompts submitted in Outlook,Copilot chat (work) enabled days,Copilot assisted hours,Copilot actions taken in Word,Copilot actions taken in Teams,Copilot actions taken in Powerpoint,Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Copilot chat (work),Intelligent recap actions taken,Copilot Chat (web) prompts submitted,Visualize as table actions taken using Copilot in Word,Chat (Copilot in Word) prompts submitted,Add content to presentation actions taken,Organize presentation actions taken,Chat (Copilot in PowerPoint) prompts submitted,Chat (Copilot in Excel) prompts submitted,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Summarize meeting actions taken using Copilot in Teams,Total meetings summarized by Copilot in Teams,Meeting hours summarized by Copilot in Teams,Summarize chat actions taken using Copilot in Teams,Compose chat message actions taken using Copilot in Teams,Total chat conversations summarized by Copilot in Teams,Attended meetings,Meetings,Meeting hours,Uninterrupted hours,Small meeting hours,Multitasking hours,Conflicting meeting hours,Chats sent,Total emails sent using Copilot in Outlook,Summarize email thread actions taken using Copilot in Outlook,Email coaching actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Emails sent,Summarize Word document actions taken using Copilot in Word,Summarize presentation actions taken using Copilot in PowerPoint,Create presentation actions taken using Copilot,Rewrite text actions taken using Copilot in Word,Draft Word document actions taken using Copilot,Excel analysis actions taken using Copilot,Create Excel formula actions taken using Copilot,Excel formatting actions taken using Copilot,Copilot chat (work) prompts submitted,Organization,CountryOrRegion,Domain,WeekendDays,IsActive
7a0a3e62-8555-4abc-a391-d5b8d6491500,4/20/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,6,0,10,11,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,13.390062,6.66968,4.759355,0,0.202124,1.758438,56,0,0,0,0,93,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SATURDAY, SUNDAY]",TRUE
b6b8f96c-1b86-4876-bc68-819dbd4fa8e5,7/13/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8,7,8,0,0,5,1.26862,0,20,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.185799,9.822653,6.819961,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
c97c141f-e0f1-4e17-9f0f-a52d38162cf9,6/29/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,0,5,8,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5.77099,18.99427,4.123646,1.280197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[SUNDAY, SATURDAY]",TRUE
b331ef16-3c73-4d64-b53a-f9b2f0e04b48,2/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,5,0,9,6,0,0,0,0,6,0.393863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,15.740173,8.335791,2.435295,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SATURDAY, SUNDAY]",TRUE
b67376a2-e945-471c-8a89-4ac4ebb906b3,6/15/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,1.037239,17.023922,3.384193,0,0,0.122194,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SATURDAY, SUNDAY]",FALSE
df6bdb76-82e8-4bb5-bf4c-069f7cfed3f6,7/13/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,0,6,5,9,0,0,8,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,7,0,11,0,0,0,1,0,0,0,1.768464,4.517694,3.201164,0,0,1.985044,38,0,0,0,0,63,0,0,0,0,0,0,0,0,80,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[SATURDAY, SUNDAY]",TRUE
fe859ab8-6772-4222-a97b-22199bae4f48,7/27/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,11,0,9,0,0,0,1.713792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,6.82063,0.103304,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
57271973-597a-4c26-b451-36dc792d4847,1/5/25,0,0,0,0,0,0,0,0.427311,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,8,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,6.237669,9.685301,0.235877,41.158289,7.87848,0.639887,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",TRUE
a3fbb4c3-5d96-4946-87ca-67aa5b7b169b,6/29/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,1,0,11,0,8,0,0,0,7,0.548791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,1.432832,1.319445,0.677496,0,0,0,0.380334,31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",FALSE
2459ede2-9902-4440-9593-b8bdddff33a5,1/11/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,10,6,11,43,0,5,2.473333,0,0,0,0,1,0,10,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,4.037567,22.589755,4.365978,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",TRUE
bbf28188-a947-4c56-93fb-dd0613c2db1d,7/27/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,10,10,11,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,7.117363,9.640996,0,8.388731,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
1e8dd9fa-f193-4727-ab61-c052f01fbd2b,1/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,8,0,8,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,49,3,4,0,0,0,0,0,0,0,0,2.296873,67.607058,3.084807,0,0,44,0,0,0,0,29,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SUNDAY, SATURDAY]",TRUE
aaf8064e-dce8-4ec0-a51c-4d363afb4b7c,8/10/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,8,6,10,0,0,6,0.682343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11.111251,0.985699,21.466347,0.707887,0,1.077919,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",TRUE
66ab5075-5fef-4c20-8a6b-bc3e471bf561,7/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,6,6,8,5,0,0,7,0.185244,0,0,0,0,0,40,0,0,0,0,0,0,0,0,22,3,11,0,0,0,0,0,0,0,0,6.542616,0,0,0.263119,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SATURDAY, SUNDAY]",TRUE
45c2da41-0603-401c-bac3-80e6c564325d,12/14/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,9,0,7,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,9,0,0,0,0,0,0,3.759731,15.539167,4.676051,56.08192,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",TRUE
2145fe0a-e4b5-4cc0-b9bc-3cd2336461fa,12/28/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9,9,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20.768285,6.237442,8.111493,12.138093,0,0.040164,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
8696ee65-34dd-41af-a6fd-b60683afc20f,4/27/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,10,4,8,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,9.231664,1.786282,23.635136,0,0.597989,0,63,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[FRIDAY, SATURDAY]",TRUE
fd8f15cb-74ca-4d5c-961f-263b01ce7737,6/29/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,4,6,10,10,0,0,9,0.321591,0,2,0,0,0,72,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8.01743,8.161863,0,32.231135,0,0,0,69,0,0,0,0,9,0,0,0,0,0,0,0,0,45,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SATURDAY, SUNDAY]",FALSE
c22cdc01-32e3-454c-831d-2989b0580283,2/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8,6,11,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,10.288139,15.443704,0.747349,21.497426,0,0,1.500355,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",TRUE
2a7d1a25-300a-47f5-87cc-ae46340233de,1/25/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,10,8,4,9,0,0,0,4,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,49,0,10,0,0,0,0,0,0,0,26.695439,14.125747,0,0,2.127602,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
ec3718d8-acab-4fb9-9f0d-3f8a357890b3,2/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,7,0,7,11,10,8,0,0,0,0.184575,0,7,0,0,0,0,13,0,0,0,0,0,0,0,19,2,10,0,0,0,0,0,0,0,6.154099,0,34.764734,1.39551,0.720185,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",TRUE
67b81e77-1344-4560-9abd-365c8b10aa88,3/16/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,36.256521,0.652372,0,5.856945,0,0,242,0,0,0,0,16,0,0,0,0,0,0,0,0,1,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",TRUE
65a7d0a8-2c80-4402-bbef-8a663ddab022,11/30/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8,8,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,3.017166,0,6.847244,10.222472,0,1.032406,0.495183,117,0,0,0,0,28,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",TRUE
f3e9d22a-b62c-4cb8-b583-f22e6a42d5b6,10/5/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,6,8,7,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3.390232,23.338605,3.085227,42.664622,8.148571,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
c279583e-cf55-4d94-a290-db9b8fd80b7a,9/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0.706355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,18.986563,17.843992,5.606591,0.784434,0,0.222062,945,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",TRUE
31007314-21cc-4311-85e0-c4a660576cba,2/1/26,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,9,7,8,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9.719967,0,4.026966,2.56787,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[SATURDAY, SUNDAY]",TRUE
8d261096-c35e-48f6-b508-e2f64271e975,2/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,8,8,7,5,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,21.99209,0,11.295752,0.94599,0.645151,265,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",TRUE
a31ce74a-f47c-4d8a-8447-ac2c52c5d4a7,2/2/25,0,0,0,0,0,0,0,1.591974,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6,10,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17.026271,19.569878,0,0,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
746ea627-59f0-4a0f-a5a5-eaedbae59df2,4/13/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,9,7,7,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,5,0,0,0,0,0,0,2.568745,6.255356,0,0,25.065811,0.53123,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
d361eb61-ca3d-4a24-8342-4140ace03669,11/30/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,8,6,0,0,0,0,6,0.414602,0,4,0,0,0,0,3,0,0,0,0,0,0,0,38,0,7,0,0,0,0,0,0,1.498729,22.122447,0,32.46032,0,0.667661,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,1,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SUNDAY, SATURDAY]",TRUE
de3b38a1-867c-4b3d-8561-493175841af8,3/2/25,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,6,8,7,7,0,0,7,2.853675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,12.465013,0,0,0.695741,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",TRUE
536afc30-89fb-4b85-8191-4686593fb476,2/23/25,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,7,6,6,9,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10.889854,0,58.623025,10.628697,2.677423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
a3339f46-ed6f-4f7d-a484-bc57f84a90a0,6/8/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,6,0,6,6,0,0,8,0.866743,0,0,0,0,0,0,0,36,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0.750496,12.33952,0,2.595014,0,0,0,49,0,0,0,0,2,0,0,0,0,0,0,0,0,11,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SATURDAY, SUNDAY]",TRUE
7ae2f379-dedd-4d1e-bbc5-cba20aac56f3,5/18/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,9,4,10,4,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.820111,0.650364,47.934583,8.125523,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",TRUE
551123a0-0c81-437c-8c32-f411c17c85fe,10/12/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,4,0,10,5,0,6,0,0,6,5.344907,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0.719999,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
b32b276d-ea67-4db9-9d1b-a011a788f9e5,9/28/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,0,0,0,0,0,4.70877,6.299542,9.800989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SATURDAY, SUNDAY]",TRUE
10eef5df-9be3-46b9-b908-3b5e78fdba7d,10/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,6,8,7,7,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,4.588867,0,4.792491,5.581601,0.206267,0.407588,0,87,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Mariner Data House,Solstrand,mariner.solstrand.example,"[SUNDAY, SATURDAY]",FALSE
cb35d5d3-abf7-4b0f-b5d6-baf1485099e9,12/21/25,0,0,0,0,0,0,0,1.075517,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,10,9,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,13.159166,12.552081,0.602931,0,0,39,0,0,0,0,30,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[FRIDAY, SATURDAY]",TRUE
0f71d6dc-e403-4d15-ab0b-f018daf9caac,9/28/25,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,8,7,7,0,0,0,1.268757,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.193121,11.799352,11.839526,12.996858,2.178359,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,3,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",TRUE
9b0e212b-9a9f-4ff6-ac03-654ca4ca8f47,3/9/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,7,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2.727474,18.479955,0,1.249663,0,292,0,0,0,0,99,0,0,0,0,0,0,0,0,88,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SATURDAY, SUNDAY]",TRUE
b8dd7e75-eb44-4192-b41f-fcf0087f9830,12/28/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,6,5,8,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,11.150334,14.701406,1.144881,5.681984,0,0.02207,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",TRUE
a1b89ac6-5ef7-4f01-871c-0b6f4615236f,4/20/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,5,5,0,9,0,0,6,0.845248,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1.464703,11.052625,14.916175,0,1.429731,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[SATURDAY, SUNDAY]",TRUE
d427b394-88f1-4434-b967-97b8fe7e57f0,7/13/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,5,6,7,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,10.894957,1.410724,0,33.321192,4.701099,1.290872,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SUNDAY, SATURDAY]",TRUE
9f8e5719-812e-43ff-b822-5d2772de39f7,8/3/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,5,0,7,6,6,10,0,0,7,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7.416252,0,18.141646,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[SATURDAY, SUNDAY]",TRUE
d4904114-872d-45fd-909a-8ba34a929c57,1/12/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,7,0,8,4,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4.322318,26.584378,38.224315,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SUNDAY, SATURDAY]",TRUE
f4576a20-4779-4f80-b6f4-948f2fa19fb9,7/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,8,5,0,6,0,0,10,0.548413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,16.110444,0,7.104217,0,1.465181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[FRIDAY, SATURDAY]",TRUE
afbb7836-6b2a-4290-a8f9-82bdf9a37ae5,12/28/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,10,6,8,10,0,0,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,15.636428,13.53108,0,17.919559,7.348719,1.625474,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
4a946708-1e10-4efe-9ad5-52081f644a09,3/30/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,0,7,6,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,4,11,0,0,0,0,0,0,0,0,2.198978,19.493702,14.398786,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[SUNDAY, SATURDAY]",TRUE
bb070bb5-bc4f-4237-bfdb-5d711308dc66,12/7/25,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,9,6,9,6,0,0,5,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,17,7,10,0,0,0,0,0,0,0,7.053957,4.709817,6.732544,17.622503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",TRUE
4be4ed69-89a8-4944-8e2f-e70a3aa080bb,2/2/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,7,9,11,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6.528679,4.418582,0.439542,0,0,0.559229,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",TRUE
24d4e69b-b107-4d9b-9dc5-9e5e60d9306f,6/8/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,5,11,11,11,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,19.598845,5.024127,0,3.64242,1.443726,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
